Order_ID,Customer_ID,Customer_Name,Customer_Age,Gender,City,State,Pin_Code,Product_ID,Product_Name,Category,Brand,Price,Quantity,Total_Amount,Payment_Method,Order_Status,Order_Date,Delivery_Date,Review_Rating
AMZ-38304,CUST-6370,Ati Walla,42,F,Nizamabad,Odisha,143167,PID-2053,Atta,Groceries,Deo PLC,965.89,1,965.89,Paytm,Delivered,2023-08-20,2023-08-21,4.0
AMZ-61463,CUST-6692,Theodore Shankar,53,M,Mysore,Mizoram,503550,PID-4408,Smartphone,Electronics,Dash-Thaman,45114.17,1,45114.17,Paytm,Delivered,2024-12-01,2024-12-05,3.0
AMZ-55419,CUST-4699,Upadhriti Sekhon,27,F,Kolhapur,Goa,584479,PID-4316,Washing Machine,Home Appliances,Om LLC,25049.45,5,125247.25,Paytm,Delivered,2023-08-11,2023-08-13,5.0
AMZ-44385,CUST-2972,Yahvi Varty,22,M,Mahbubnagar,Punjab,767721,PID-2416,Bluetooth Speaker,Electronics,Nair LLC,11715.59,4,46862.36,Cash on Delivery,Delivered,2023-08-24,2023-08-29,5.0
AMZ-90367,CUST-7210,Gauri Malhotra,41,F,Rajahmundry,Kerala,274497,PID-9113,Rice,Groceries,"Aurora, Manda and Sidhu",1491.96,2,2983.92,Credit Card,Cancelled,2024-11-24,2024-11-27,
AMZ-55763,CUST-2264,Utkarsh Cheema,46,M,Delhi,Kerala,254781,PID-2578,Bluetooth Speaker,Electronics,"Sridhar, Raj and Kaul",5087.45,4,20349.8,Cash on Delivery,Delivered,2024-07-14,2024-07-15,1.0
AMZ-31023,CUST-8155,Turvi Goel,37,M,Sonipat,Meghalaya,911369,PID-7802,Fan,Home Appliances,Nori-Radhakrishnan,2856.07,1,2856.07,Net Banking,Delivered,2023-07-17,,2.0
AMZ-86157,CUST-2825,Nandini Solanki,36,F,Sri Ganganagar,Andhra Pradesh,382135,PID-5057,Jeans,Fashion,Char PLC,3169.84,1,3169.84,Cash on Delivery,Delivered,2023-12-24,2023-12-30,3.0
AMZ-12537,CUST-5755,Vrishti Babu,33,M,Aurangabad,Tamil Nadu,568911,PID-9841,Fruits,Groceries,Bera-Uppal,354.17,5,1770.85,Cash on Delivery,Shipped,2024-08-11,2024-08-17,
AMZ-59913,CUST-5533,Ucchal Narain,23,M,Chandigarh,Jharkhand,679215,PID-2758,Microwave,Home Appliances,"Swamy, Hari and Doctor",4145.27,4,16581.08,Net Banking,Delivered,2023-03-08,2023-03-10,1.0
AMZ-85420,CUST-3852,Kala Batta,61,F,Nizamabad,Andhra Pradesh,884791,PID-1023,Fan,Home Appliances,"Tandon, Tella and Bose",6234.92,2,12469.84,Debit Card,Delivered,2024-06-24,2024-06-29,
AMZ-29048,CUST-6878,Bhavini Manda,23,M,Warangal,Telangana,502253,PID-2652,Refrigerator,Home Appliances,"Shukla, Varma and Bedi",51234.27,4,204937.08,UPI,Delivered,2023-12-22,2023-12-27,5.0
AMZ-50194,CUST-1841,Irya Ramanathan,25,F,Hazaribagh,Chhattisgarh,041785,PID-2795,Shampoo,Beauty & Personal Care,Sastry-Natt,145.98,2,291.96,Credit Card,Delivered,2023-04-11,2023-04-16,
AMZ-27867,CUST-1837,Anirudh Mander,45,M,Shimoga,Maharashtra,427635,PID-2494,Smartwatch,Electronics,Walla-Hora,12546.42,3,37639.26,Credit Card,Delivered,2024-11-02,,2.0
AMZ-20585,CUST-4538,Michael Roy,40,F,Ghaziabad,Jharkhand,038505,PID-8888,Moisturizer,Beauty & Personal Care,"Swamy, Shanker and Ray",396.06,2,792.12,Net Banking,Delivered,2023-02-18,,3.0
AMZ-10831,CUST-8020,Ekalinga Kurian,38,F,Bathinda,Punjab,206301,PID-8388,Kurtis,Fashion,Rana and Sons,3551.03,5,17755.15,Debit Card,Delivered,2024-12-25,2024-12-28,
AMZ-42070,CUST-8540,Ishanvi Cherian,42,M,Miryalaguda,Manipur,038968,PID-5485,Smartwatch,Electronics,Kar Inc,19027.25,4,76109.0,UPI,Returned,2024-03-10,2024-03-16,
AMZ-22621,CUST-4306,Libni Banik,58,M,Bihar Sharif,Andhra Pradesh,223154,PID-6625,Notebook,Books & Stationery,Grewal-Chahal,111.25,3,333.75,Paytm,Shipped,2024-10-15,2024-10-22,
AMZ-49404,CUST-2515,Rehaan Raman,19,F,Coimbatore,Uttar Pradesh,570013,PID-6597,Vegetables,Groceries,"Yogi, Dugar and Kara",243.33,5,1216.65,Cash on Delivery,Shipped,2023-07-09,2023-07-11,
AMZ-87413,CUST-4254,Fariq Basu,34,M,Loni,Himachal Pradesh,878106,PID-3831,Jeans,Fashion,"Krishnan, Ray and Manne",1659.8,1,1659.8,UPI,Delivered,2023-10-19,2023-10-20,4.0
AMZ-69548,CUST-5155,Bhavna Shetty,34,F,Kota,Sikkim,995676,PID-4504,T-Shirt,Fashion,Keer-Chaudhary,2468.08,1,2468.08,UPI,Delivered,2023-03-26,2023-03-31,2.0
AMZ-85195,CUST-7520,Pallavi Rana,65,F,Chandrapur,Sikkim,866595,PID-1908,Washing Machine,Home Appliances,Krishnan LLC,13227.09,3,39681.27,Cash on Delivery,Delivered,2023-12-12,2023-12-17,1.0
AMZ-58522,CUST-8115,Ishanvi Choudhary,30,M,North Dumdum,Chhattisgarh,727964,PID-9582,Rice,Groceries,Bose Inc,68.72,3,206.16,Cash on Delivery,Delivered,2023-01-31,,
AMZ-19303,CUST-7043,Ekiya Chhabra,58,M,Kurnool,Punjab,342649,PID-4616,Perfume,Beauty & Personal Care,"Roy, Balakrishnan and Tella",6057.9,5,30289.5,Cash on Delivery,Shipped,2024-02-07,,
AMZ-91717,CUST-4582,Diya D’Alia,62,F,Panipat,Uttarakhand,728302,PID-9586,Atta,Groceries,Rajagopal-Ghosh,460.14,3,1380.42,Paytm,Shipped,2023-07-15,2023-07-16,
AMZ-40815,CUST-1498,Neelima Bose,20,F,Gandhinagar,Telangana,150572,PID-4474,Shampoo,Beauty & Personal Care,Mall-Kanda,366.97,3,1100.91,Paytm,Shipped,2024-08-13,2024-08-19,
AMZ-44124,CUST-5651,Varenya Mall,30,M,Madurai,Karnataka,298616,PID-5272,Microwave,Home Appliances,"Nigam, Nadig and Seth",12725.51,5,63627.55,Debit Card,Delivered,2024-01-25,2024-01-31,
AMZ-66874,CUST-1954,Vamakshi Ratta,52,M,Tirunelveli,Nagaland,178633,PID-8759,Moisturizer,Beauty & Personal Care,"Kanda, Brar and Dani",569.47,1,569.47,Debit Card,Delivered,2024-01-02,2024-01-05,5.0
AMZ-81061,CUST-1506,Guneet Pandit,37,M,Durgapur,Uttarakhand,930602,PID-8846,Shampoo,Beauty & Personal Care,"Sachdeva, Din and Sankaran",230.51,2,461.02,Net Banking,Delivered,2024-02-16,2024-02-19,5.0
AMZ-21706,CUST-3035,Ojas Murty,48,M,Baranagar,Manipur,163631,PID-6881,Jeans,Fashion,"Chhabra, Modi and Mahajan",3465.31,4,13861.24,UPI,Delivered,2024-08-15,2024-08-22,
AMZ-82104,CUST-3200,Indali Prabhu,34,M,Firozabad,Meghalaya,042007,PID-5236,Diary,Books & Stationery,"Choudhary, Sama and Jhaveri",162.72,1,162.72,Cash on Delivery,Processing,2023-02-14,2023-02-17,
AMZ-67564,CUST-8218,Sanaya Palla,52,M,Mehsana,Tamil Nadu,448273,PID-8188,Smartphone,Electronics,"Lalla, Oommen and Rajagopalan",17140.17,3,51420.51,Paytm,Delivered,2023-09-30,2023-10-02,
AMZ-57639,CUST-2429,Ekantika Vasa,56,F,Lucknow,Madhya Pradesh,029908,PID-2940,Perfume,Beauty & Personal Care,Chaudhari-Sen,3935.76,2,7871.52,Debit Card,Returned,2023-03-08,2023-03-14,
AMZ-97074,CUST-5780,Harini Bumb,54,M,Adoni,Nagaland,284734,PID-8352,Exam Guide,Books & Stationery,Narayan-Sha,664.57,4,2658.28,Net Banking,Delivered,2024-12-16,2024-12-19,1.0
AMZ-58444,CUST-7039,Udarsh Deshpande,49,F,Orai,Arunachal Pradesh,829449,PID-5684,Microwave,Home Appliances,Upadhyay Ltd,5469.51,1,5469.51,Cash on Delivery,Shipped,2023-10-24,2023-10-28,
AMZ-77222,CUST-8293,Nihal Dara,34,M,Sultan Pur Majra,Goa,280339,PID-9556,Diary,Books & Stationery,Madan-Pau,195.89,2,391.78,Net Banking,Delivered,2023-11-17,2023-11-24,
AMZ-18130,CUST-8454,Saumya Borah,47,F,Udaipur,Himachal Pradesh,011889,PID-4740,T-Shirt,Fashion,"Vyas, Taneja and Datta",649.05,4,2596.2,Debit Card,Delivered,2023-05-10,2023-05-17,5.0
AMZ-28940,CUST-5563,Vritti Ratti,53,M,Shivpuri,Jharkhand,037789,PID-3523,Fruits,Groceries,Jayaraman-Salvi,153.64,4,614.56,Cash on Delivery,Returned,2024-12-06,2024-12-11,
AMZ-20163,CUST-7186,Rishi Barad,45,M,Tinsukia,Uttar Pradesh,952626,PID-5432,Geyser,Home Appliances,Sami-Kunda,19647.69,1,19647.69,Net Banking,Delivered,2023-12-27,,2.0
AMZ-93613,CUST-5055,Gautami Chand,47,F,Rajahmundry,Madhya Pradesh,592693,PID-2728,Lipstick,Beauty & Personal Care,Karan PLC,405.99,3,1217.97,Debit Card,Delivered,2023-04-29,2023-05-06,1.0
AMZ-93064,CUST-5418,Jeet Joshi,24,M,Karaikudi,Nagaland,023599,PID-6805,Pen,Books & Stationery,"Deol, Srivastava and Lad",80.99,4,323.96,Cash on Delivery,Processing,2023-03-06,,
AMZ-17936,CUST-5790,Yutika Rastogi,34,F,Dehri,Meghalaya,922682,PID-1333,Laptop,Electronics,"Behl, Handa and Kashyap",78141.72,2,156283.44,Net Banking,Delivered,2024-12-07,2024-12-09,3.0
AMZ-16401,CUST-3284,Simon Saha,51,F,Bijapur,Uttarakhand,201334,PID-4656,Exam Guide,Books & Stationery,"Solanki, Sabharwal and Kar",217.03,3,651.09,Credit Card,Processing,2023-05-08,2023-05-10,
AMZ-30066,CUST-9588,Abhimanyu Rana,46,F,Vellore,Andhra Pradesh,519293,PID-6817,Moisturizer,Beauty & Personal Care,Garde Group,319.23,1,319.23,Cash on Delivery,Delivered,2024-10-22,2024-10-26,1.0
AMZ-26083,CUST-3899,Anvi Pandya,59,F,Aurangabad,Himachal Pradesh,589385,PID-1098,Smartphone,Electronics,"Ganesh, Gala and Varma",89121.55,2,178243.1,Credit Card,Returned,2024-06-26,2024-07-01,
AMZ-56410,CUST-9735,Ryan Pai,42,F,Hosur,Maharashtra,085901,PID-4251,Rice,Groceries,"Ganguly, Aggarwal and Tripathi",65.81,3,197.43,Debit Card,Delivered,2023-05-12,2023-05-19,1.0
AMZ-57588,CUST-9287,Nihal Sidhu,55,F,Kozhikode,Manipur,968934,PID-6336,Rice,Groceries,"Dhingra, Deshmukh and Rao",1271.68,1,1271.68,Net Banking,Delivered,2024-07-29,2024-08-01,4.0
AMZ-42743,CUST-2605,Gauri Warrior,30,M,Aurangabad,Assam,828004,PID-1457,T-Shirt,Fashion,"Setty, Swamy and Kalla",2292.57,2,4585.14,Debit Card,Delivered,2024-09-19,,
AMZ-85786,CUST-8239,Abhiram Sheth,48,M,Dhule,Nagaland,530347,PID-9575,Smartwatch,Electronics,Bawa Ltd,2417.0,2,4834.0,Cash on Delivery,Delivered,2023-04-28,2023-04-29,4.0
AMZ-74257,CUST-3872,Yutika Singhal,55,M,Thanjavur,Andhra Pradesh,878097,PID-9293,Bluetooth Speaker,Electronics,"Morar, Deo and Gupta",8038.26,5,40191.3,Net Banking,Delivered,2023-05-06,,3.0
AMZ-32715,CUST-2201,Ira Cheema,46,F,Dhanbad,Assam,355251,PID-9553,Bluetooth Speaker,Electronics,"Amble, Karnik and Ganesh",2792.04,1,2792.04,Credit Card,Delivered,2023-07-28,2023-08-01,5.0
AMZ-53276,CUST-2664,Ronith Kalita,40,M,Raiganj,Arunachal Pradesh,676725,PID-8802,Bluetooth Speaker,Electronics,Hora-Tripathi,5590.75,2,11181.5,Debit Card,Delivered,2024-04-30,2024-05-01,2.0
AMZ-72322,CUST-3805,Balhaar Dhar,57,F,Bharatpur,Rajasthan,894601,PID-2861,Diary,Books & Stationery,Datta-Ratti,296.16,5,1480.8,UPI,Delivered,2023-08-28,2023-09-03,5.0
AMZ-17936,CUST-7470,Isaac Rama,25,F,Tiruchirappalli,Chhattisgarh,634863,PID-3548,Refrigerator,Home Appliances,Choudhry-Krishna,54783.66,1,54783.66,Credit Card,Shipped,2023-05-03,2023-05-08,
AMZ-79723,CUST-6786,Ijaya Tata,44,F,Bhatpara,Rajasthan,726266,PID-2047,Microwave,Home Appliances,Bava-Mitra,19398.17,2,38796.34,Credit Card,Delivered,2023-05-28,2023-06-03,
AMZ-51763,CUST-7631,Eshana Pandey,27,F,Burhanpur,Rajasthan,255154,PID-5486,Headphones,Electronics,Dyal PLC,1815.21,5,9076.05,Cash on Delivery,Delivered,2023-03-31,2023-04-02,
AMZ-60392,CUST-4501,Sudiksha Solanki,45,F,Darbhanga,Haryana,294840,PID-7341,T-Shirt,Fashion,Dugal Group,1251.15,1,1251.15,Credit Card,Shipped,2023-03-13,2023-03-16,
AMZ-22503,CUST-1647,Chandresh Chander,42,F,Nadiad,Kerala,137378,PID-3665,Notebook,Books & Stationery,Loke Group,135.29,4,541.16,Credit Card,Delivered,2023-12-30,2024-01-03,2.0
AMZ-15840,CUST-6469,Janaki Sathe,48,M,Agartala,Telangana,111602,PID-4190,Exam Guide,Books & Stationery,Ray-Sagar,258.94,2,517.88,UPI,Shipped,2024-11-11,2024-11-13,
AMZ-75827,CUST-9334,Rajeshri Barman,25,M,Jamshedpur,Madhya Pradesh,853332,PID-1347,Saree,Fashion,Kala-Balan,7295.22,3,21885.66,Paytm,Delivered,2023-07-19,2023-07-22,4.0
AMZ-94530,CUST-1795,Lekha Yadav,29,F,Jhansi,Assam,470271,PID-9282,Rice,Groceries,Setty Ltd,1114.47,1,1114.47,Credit Card,Delivered,2023-02-12,,2.0
AMZ-65007,CUST-3559,Sanya Patel,23,F,Guntakal,Manipur,977305,PID-6319,Atta,Groceries,"Chaudhary, Kunda and Din",864.43,5,4322.15,Credit Card,Delivered,2023-10-05,2023-10-06,
AMZ-44808,CUST-4012,Krisha Anne,31,M,Kanpur,Himachal Pradesh,043938,PID-3750,Milk,Groceries,Sandhu-Banik,75.09,2,150.18,Paytm,Shipped,2023-10-26,2023-11-01,
AMZ-31702,CUST-2498,Umang Ahuja,42,F,Indore,Haryana,107429,PID-4162,Smartwatch,Electronics,"Uppal, Sachar and De",7404.16,5,37020.8,Net Banking,Processing,2023-03-03,2023-03-06,
AMZ-63693,CUST-2680,Chaitanya Kunda,43,M,Singrauli,Tripura,015888,PID-1811,Shampoo,Beauty & Personal Care,Rajagopal Inc,424.13,2,848.26,Credit Card,Delivered,2024-09-30,,5.0
AMZ-41606,CUST-6677,Vasana Murthy,27,M,Kumbakonam,Kerala,857584,PID-5019,Smartwatch,Electronics,"Saha, Kar and Amble",9404.81,4,37619.24,UPI,Returned,2023-12-17,2023-12-24,
AMZ-52977,CUST-2309,Maanav Madan,41,M,Ludhiana,Gujarat,650190,PID-5462,Lipstick,Beauty & Personal Care,"Mohanty, Jani and Mahal",751.48,5,3757.4,Net Banking,Returned,2023-04-01,,
AMZ-37517,CUST-2209,Anvi Saraf,58,M,Jamnagar,Goa,532180,PID-2865,Exam Guide,Books & Stationery,Khosla-Deshmukh,380.89,4,1523.56,Net Banking,Delivered,2024-09-02,2024-09-08,5.0
AMZ-60482,CUST-9750,Zayan Chaudhuri,41,M,Barasat,Kerala,134789,PID-6601,T-Shirt,Fashion,"Pingle, Narasimhan and Khanna",529.71,2,1059.42,Debit Card,Returned,2024-01-15,2024-01-19,
AMZ-97500,CUST-5703,Simon Padmanabhan,34,F,Bhilwara,Haryana,492402,PID-8724,Milk,Groceries,"Khosla, Bose and Sidhu",76.5,4,306.0,Paytm,Delivered,2024-04-29,2024-05-04,3.0
AMZ-34162,CUST-4437,Vivaan Krishna,26,F,Bhimavaram,Karnataka,802107,PID-3555,T-Shirt,Fashion,"Bhatti, Sengupta and Oak",2500.28,3,7500.84,Cash on Delivery,Shipped,2023-09-21,2023-09-28,
AMZ-28463,CUST-8277,Gautam Bumb,21,M,Kolkata,Telangana,194437,PID-2655,Smartphone,Electronics,Rau-Peri,85987.56,1,85987.56,Debit Card,Delivered,2024-02-29,,5.0
AMZ-24363,CUST-2688,Darsh Manda,53,M,Kharagpur,Uttar Pradesh,940933,PID-8405,Shampoo,Beauty & Personal Care,Prasad-Bhakta,393.8,2,787.6,Cash on Delivery,Delivered,2024-01-11,2024-01-14,
AMZ-59487,CUST-5813,Vritti Garde,24,F,Kavali,Maharashtra,946680,PID-5903,Milk,Groceries,"Agrawal, Lal and Puri",66.01,3,198.03,Net Banking,Delivered,2023-02-24,,2.0
AMZ-17207,CUST-9453,Ekbal Walla,61,F,Jhansi,Manipur,688813,PID-1918,Exam Guide,Books & Stationery,"Krishnan, Magar and Palla",1087.83,2,2175.66,Net Banking,Delivered,2024-03-05,2024-03-12,5.0
AMZ-76003,CUST-8975,Leena Warrior,51,F,Thiruvananthapuram,Punjab,577384,PID-7356,Fruits,Groceries,"Nadig, Padmanabhan and Contractor",232.19,4,928.76,Net Banking,Returned,2024-01-13,2024-01-16,
AMZ-56019,CUST-4271,Samarth Misra,54,M,Chandrapur,Manipur,025718,PID-6273,Fan,Home Appliances,Naik Inc,5804.71,4,23218.84,Cash on Delivery,Processing,2023-10-25,,
AMZ-76904,CUST-6614,Maya Rai,58,M,Jalna,Assam,621465,PID-4384,Jeans,Fashion,Barad and Sons,3731.3,4,14925.2,UPI,Processing,2023-07-17,,
AMZ-51141,CUST-9309,Ekaja Karnik,65,F,Delhi,Arunachal Pradesh,411153,PID-9613,Lipstick,Beauty & Personal Care,Manne-Radhakrishnan,1179.97,3,3539.91,Cash on Delivery,Delivered,2024-05-21,2024-05-28,5.0
AMZ-56052,CUST-1287,Damini Sagar,52,F,Farrukhabad,Haryana,739866,PID-8432,Saree,Fashion,Dara Group,2382.3,5,11911.5,UPI,Returned,2024-09-05,2024-09-12,
AMZ-73324,CUST-6446,Aradhana Mannan,31,F,Kumbakonam,Madhya Pradesh,171371,PID-7315,Headphones,Electronics,Pandya PLC,4307.25,2,8614.5,Cash on Delivery,Delivered,2023-06-30,2023-07-04,1.0
AMZ-11517,CUST-4715,Tanveer Randhawa,62,F,Ozhukarai,Sikkim,028821,PID-4857,Perfume,Beauty & Personal Care,"Merchant, Nigam and Mishra",6835.57,2,13671.14,Credit Card,Returned,2023-02-07,2023-02-09,
AMZ-95905,CUST-3836,Balendra Karnik,34,M,Agra,Chhattisgarh,816349,PID-7901,Washing Machine,Home Appliances,Sane LLC,11131.31,1,11131.31,Debit Card,Processing,2024-11-17,2024-11-20,
AMZ-40383,CUST-2570,Yamini Date,52,M,Gandhidham,Bihar,671201,PID-8974,Shampoo,Beauty & Personal Care,Ben Ltd,185.04,4,740.16,Cash on Delivery,Delivered,2023-05-08,2023-05-14,1.0
AMZ-18156,CUST-4283,Michael Upadhyay,46,M,Mehsana,Kerala,333876,PID-7252,Jeans,Fashion,"Gokhale, Parsa and Gole",3960.0,3,11880.0,Debit Card,Returned,2024-04-22,2024-04-28,
AMZ-92588,CUST-7160,Amrita Bal,33,M,Asansol,Goa,647996,PID-2001,Atta,Groceries,Wason Ltd,560.26,5,2801.3,Cash on Delivery,Delivered,2023-01-07,2023-01-11,
AMZ-25227,CUST-6716,Niharika Yohannan,22,F,New Delhi,Mizoram,440829,PID-2109,Perfume,Beauty & Personal Care,Virk-Bansal,676.14,1,676.14,Credit Card,Delivered,2023-12-31,2024-01-06,1.0
AMZ-29026,CUST-3156,Turvi Saxena,32,F,Madanapalle,Chhattisgarh,688988,PID-5500,Microwave,Home Appliances,"Mannan, Aggarwal and Bhasin",5927.0,3,17781.0,UPI,Delivered,2024-03-09,2024-03-14,
AMZ-52232,CUST-4407,Tamanna Roy,58,F,Kota,Gujarat,396493,PID-8686,Smartwatch,Electronics,Jani-Loyal,4550.25,5,22751.25,Cash on Delivery,Delivered,2024-07-23,2024-07-24,4.0
AMZ-55744,CUST-6375,Tanish Merchant,56,F,Nizamabad,Tamil Nadu,229953,PID-6453,Kurtis,Fashion,Kota LLC,1720.79,4,6883.16,Net Banking,Cancelled,2024-12-10,2024-12-15,
AMZ-38497,CUST-5924,Chaitanya Ganesan,56,M,Bhavnagar,Bihar,927849,PID-9201,Moisturizer,Beauty & Personal Care,"Date, Tandon and Dubey",727.84,4,2911.36,Paytm,Returned,2024-08-30,2024-09-01,
AMZ-89433,CUST-8449,Libni Gulati,59,F,Belgaum,Mizoram,570038,PID-3851,Smartphone,Electronics,Anne-Sagar,67378.43,5,336892.15,Paytm,Shipped,2023-02-01,2023-02-08,
AMZ-76453,CUST-4842,Nakul Upadhyay,36,M,Berhampur,Manipur,253134,PID-4419,Shampoo,Beauty & Personal Care,Garg Group,195.86,2,391.72,Debit Card,Shipped,2023-08-13,2023-08-15,
AMZ-93747,CUST-9475,Upadhriti Vyas,44,F,Jaunpur,Chhattisgarh,970073,PID-9237,Milk,Groceries,Tandon Ltd,64.34,3,193.02,Debit Card,Delivered,2024-08-26,2024-08-30,3.0
AMZ-79205,CUST-8405,Dhruv Mohanty,37,F,Kamarhati,Tamil Nadu,411407,PID-8794,Bluetooth Speaker,Electronics,Samra and Sons,3581.2,3,10743.6,Net Banking,Delivered,2023-11-03,2023-11-04,1.0
AMZ-91224,CUST-7572,Max Subramanian,54,M,Chittoor,Meghalaya,159419,PID-2269,Geyser,Home Appliances,Raju PLC,24447.28,2,48894.56,Net Banking,Delivered,2024-01-23,2024-01-26,4.0
AMZ-34215,CUST-7506,Michael Bhasin,44,F,Barasat,Uttarakhand,305073,PID-8538,Smartwatch,Electronics,"Lad, Sanghvi and Mital",12154.18,1,12154.18,Cash on Delivery,Delivered,2023-04-10,2023-04-15,2.0
AMZ-76596,CUST-4923,Mahika Parmer,18,F,Mau,Uttar Pradesh,468237,PID-2346,Notebook,Books & Stationery,Murty Inc,77.96,3,233.88,Debit Card,Cancelled,2024-09-27,2024-10-04,
AMZ-16839,CUST-3600,Damyanti Kota,27,M,Aizawl,Haryana,602297,PID-6652,Sneakers,Fashion,"Ben, Majumdar and Nagarajan",3358.36,5,16791.8,Cash on Delivery,Shipped,2023-04-04,,
AMZ-46691,CUST-6499,Pranit Sangha,24,F,Jamnagar,Andhra Pradesh,583948,PID-7250,Headphones,Electronics,Kari Inc,2347.42,5,11737.1,UPI,Delivered,2024-01-14,2024-01-16,
AMZ-65765,CUST-5067,Mekhala Vasa,52,F,Hindupur,Arunachal Pradesh,925985,PID-8738,Perfume,Beauty & Personal Care,Thaker and Sons,7168.69,5,35843.45,UPI,Delivered,2024-10-18,2024-10-20,3.0
AMZ-32714,CUST-4953,Vidhi Pandey,29,F,Rewa,West Bengal,733684,PID-2617,Refrigerator,Home Appliances,Bhatt Group,49940.3,1,49940.3,Cash on Delivery,Delivered,2024-07-30,2024-08-01,5.0
AMZ-36479,CUST-4518,Amruta Vasa,49,F,Cuttack,Punjab,860824,PID-4741,Geyser,Home Appliances,Sanghvi-Chanda,4685.73,4,18742.92,Credit Card,Delivered,2023-01-28,2023-02-01,2.0
AMZ-22830,CUST-2335,Naveen Ranganathan,50,M,Jamnagar,Odisha,319233,PID-3384,Lipstick,Beauty & Personal Care,Edwin Inc,874.63,1,874.63,Net Banking,Delivered,2023-09-03,2023-09-06,1.0
AMZ-62629,CUST-1809,Veda Kothari,38,M,Jaunpur,Kerala,439180,PID-7315,Sneakers,Fashion,Prabhu Inc,6478.16,3,19434.48,UPI,Delivered,2024-10-07,2024-10-10,1.0
AMZ-23601,CUST-1570,Harsh Rau,46,F,Kalyan-Dombivli,Maharashtra,013151,PID-9862,Diary,Books & Stationery,"Bala, Patil and Ben",118.5,2,237.0,UPI,Delivered,2023-11-09,2023-11-12,
AMZ-11693,CUST-8479,Pratyush Natt,64,M,Nashik,Kerala,918609,PID-9310,Geyser,Home Appliances,Rai PLC,7175.9,3,21527.7,Debit Card,Returned,2023-02-20,2023-02-21,
AMZ-22554,CUST-9862,Sneha Loke,34,F,Kolkata,Nagaland,606581,PID-9768,Moisturizer,Beauty & Personal Care,Sha-Chada,611.1,4,2444.4,Debit Card,Processing,2024-04-26,2024-04-28,
AMZ-52947,CUST-6113,Upasna Johal,65,F,Jabalpur,Nagaland,209442,PID-6742,Refrigerator,Home Appliances,Singh and Sons,13879.89,1,13879.89,Debit Card,Delivered,2023-10-15,2023-10-19,2.0
AMZ-61109,CUST-6813,Aishani Chahal,26,M,Deoghar,Goa,265338,PID-1671,Notebook,Books & Stationery,Behl-Parsa,101.65,3,304.95,Net Banking,Delivered,2024-10-23,2024-10-29,5.0
AMZ-21730,CUST-7513,Matthew Sampath,55,M,Warangal,Mizoram,678267,PID-2790,Headphones,Electronics,Bala and Sons,2292.37,1,2292.37,Net Banking,Delivered,2023-07-17,2023-07-22,1.0
AMZ-60468,CUST-2168,Ekantika Babu,45,F,Kozhikode,Manipur,170378,PID-8159,Kurtis,Fashion,"Bhattacharyya, Raghavan and Talwar",2982.47,1,2982.47,Cash on Delivery,Delivered,2023-12-08,2023-12-14,2.0
AMZ-37684,CUST-9814,Upasna Bir,39,M,Sonipat,Andhra Pradesh,412187,PID-6438,Bluetooth Speaker,Electronics,Patil LLC,2738.23,2,5476.46,Credit Card,Processing,2024-11-05,2024-11-08,
AMZ-55388,CUST-9808,Max Mangat,39,M,Tenali,Sikkim,716393,PID-4139,Fruits,Groceries,Rana-Narayanan,136.66,4,546.64,Net Banking,Shipped,2024-10-21,2024-10-23,
AMZ-96446,CUST-7379,Finn Gole,56,M,Bhatpara,Sikkim,583489,PID-3674,Fan,Home Appliances,"Swaminathan, Chander and Memon",5456.14,5,27280.7,Paytm,Delivered,2023-05-21,2023-05-27,
AMZ-89690,CUST-6530,Ekantika Chana,20,M,Ahmednagar,Maharashtra,003671,PID-1286,Laptop,Electronics,Baral-Bhattacharyya,60999.1,5,304995.5,Paytm,Processing,2023-03-24,,
AMZ-22446,CUST-7145,Ishwar Talwar,26,M,Guna,Madhya Pradesh,300527,PID-2640,Fan,Home Appliances,"Master, Sani and Raman",1855.17,5,9275.85,Cash on Delivery,Delivered,2024-04-06,2024-04-11,2.0
AMZ-95671,CUST-9494,Yoshita Nayar,21,F,Morena,Sikkim,369950,PID-8033,Saree,Fashion,Kalita-Manne,5270.83,2,10541.66,Cash on Delivery,Delivered,2023-02-28,2023-03-03,2.0
AMZ-74953,CUST-7665,Rudra Contractor,65,F,Sikar,Rajasthan,925807,PID-3550,Vegetables,Groceries,Hari LLC,192.37,5,961.85,Cash on Delivery,Delivered,2023-04-05,2023-04-10,
AMZ-67103,CUST-2237,Udarsh Rana,28,M,Bidar,Punjab,071341,PID-3975,Smartwatch,Electronics,Swamy-Subramanian,20287.06,3,60861.18,Debit Card,Cancelled,2023-12-11,2023-12-18,
AMZ-35434,CUST-2836,Chasmum Mangat,35,F,Pune,Odisha,425163,PID-6434,Shampoo,Beauty & Personal Care,Gola Group,549.25,4,2197.0,Cash on Delivery,Delivered,2023-05-05,2023-05-06,2.0
AMZ-29312,CUST-3256,Hamsini Nayar,25,M,Kolkata,Jharkhand,088589,PID-3238,Saree,Fashion,Mohanty Inc,8326.98,2,16653.96,Net Banking,Processing,2024-07-23,2024-07-25,
AMZ-37627,CUST-3728,Kamala Kumar,56,F,Hyderabad,Telangana,939757,PID-2808,Smartwatch,Electronics,"Deo, Deol and Thakur",16810.09,5,84050.45,Paytm,Delivered,2024-04-07,,5.0
